===== Beacon Round @ 0s =====
GW 0 [x=870.354, y=117.494, z=15] → ED 2 | Distance: 1096.69 m | RSSI: -107.464 dBm | Packet Size: 16 bytes | Noise: -0.317069 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 8 | Distance: 689.514 m | RSSI: -97.8033 dBm | Packet Size: 16 bytes | Noise: 2.77583 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 10 | Distance: 1670.58 m | RSSI: -112.54 dBm | Packet Size: 16 bytes | Noise: -0.193024 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 13 | Distance: 699.562 m | RSSI: -97.1557 dBm | Packet Size: 16 bytes | Noise: 1.29713 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 16 | Distance: 192.75 m | RSSI: -101.59 dBm | Packet Size: 16 bytes | Noise: 0.276198 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 17 | Distance: 373.705 m | RSSI: -84.4978 dBm | Packet Size: 16 bytes | Noise: 1.24816 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 19 | Distance: 1470.32 m | RSSI: -113.353 dBm | Packet Size: 16 bytes | Noise: 0.212459 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 22 | Distance: 1482.88 m | RSSI: -117.635 dBm | Packet Size: 16 bytes | Noise: -0.416076 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 28 | Distance: 1139.45 m | RSSI: -109.917 dBm | Packet Size: 16 bytes | Noise: 0.111354 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 29 | Distance: 1750.79 m | RSSI: -118.088 dBm | Packet Size: 16 bytes | Noise: 0.633071 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 30 | Distance: 872.315 m | RSSI: -107.284 dBm | Packet Size: 16 bytes | Noise: -4.2518 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 31 | Distance: 1456.56 m | RSSI: -107.817 dBm | Packet Size: 16 bytes | Noise: 4.48748 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 32 | Distance: 1248.29 m | RSSI: -106.612 dBm | Packet Size: 16 bytes | Noise: 2.38161 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 33 | Distance: 152.499 m | RSSI: -97.2287 dBm | Packet Size: 16 bytes | Noise: 1.32786 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 38 | Distance: 118.594 m | RSSI: -112.817 dBm | Packet Size: 16 bytes | Noise: -3.12369 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 39 | Distance: 1311.18 m | RSSI: -119.039 dBm | Packet Size: 16 bytes | Noise: 0.865418 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 40 | Distance: 1048.34 m | RSSI: -105.422 dBm | Packet Size: 16 bytes | Noise: 2.53394 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 42 | Distance: 866.446 m | RSSI: -104.561 dBm | Packet Size: 16 bytes | Noise: -1.34948 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 43 | Distance: 650.759 m | RSSI: -95.204 dBm | Packet Size: 16 bytes | Noise: 1.8399 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 44 | Distance: 654.365 m | RSSI: -112.925 dBm | Packet Size: 16 bytes | Noise: 0.850715 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 48 | Distance: 864.678 m | RSSI: -102.594 dBm | Packet Size: 16 bytes | Noise: 1.78111 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 49 | Distance: 154.634 m | RSSI: -74.8724 dBm | Packet Size: 16 bytes | Noise: 0.0684623 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 53 | Distance: 1699.8 m | RSSI: -114.844 dBm | Packet Size: 16 bytes | Noise: -4.38635 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 58 | Distance: 732.427 m | RSSI: -101.267 dBm | Packet Size: 16 bytes | Noise: 1.59181 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 59 | Distance: 1278.31 m | RSSI: -105.756 dBm | Packet Size: 16 bytes | Noise: 1.68814 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 63 | Distance: 530.131 m | RSSI: -112.881 dBm | Packet Size: 16 bytes | Noise: 1.74998 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 65 | Distance: 1484.35 m | RSSI: -112.043 dBm | Packet Size: 16 bytes | Noise: 1.41813 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 66 | Distance: 528.897 m | RSSI: -100.806 dBm | Packet Size: 16 bytes | Noise: -0.762318 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 68 | Distance: 874.692 m | RSSI: -105.365 dBm | Packet Size: 16 bytes | Noise: -2.79837 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 69 | Distance: 700.017 m | RSSI: -119.038 dBm | Packet Size: 16 bytes | Noise: -1.16109 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 70 | Distance: 187.482 m | RSSI: -100.619 dBm | Packet Size: 16 bytes | Noise: 0.0888642 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 72 | Distance: 1689.68 m | RSSI: -115.097 dBm | Packet Size: 16 bytes | Noise: 1.14911 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 73 | Distance: 125.076 m | RSSI: -108.735 dBm | Packet Size: 16 bytes | Noise: 2.23106 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 75 | Distance: 923.155 m | RSSI: -104.498 dBm | Packet Size: 16 bytes | Noise: -0.230384 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 78 | Distance: 566.576 m | RSSI: -100.924 dBm | Packet Size: 16 bytes | Noise: -1.83204 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 79 | Distance: 1495.86 m | RSSI: -110.096 dBm | Packet Size: 16 bytes | Noise: 2.47432 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 80 | Distance: 160.499 m | RSSI: -72.6478 dBm | Packet Size: 16 bytes | Noise: 1.57835 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 81 | Distance: 598.371 m | RSSI: -112.244 dBm | Packet Size: 16 bytes | Noise: 0.377034 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 85 | Distance: 1566.07 m | RSSI: -111.816 dBm | Packet Size: 16 bytes | Noise: -0.563086 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 86 | Distance: 1626.19 m | RSSI: -117.124 dBm | Packet Size: 16 bytes | Noise: -2.73752 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 90 | Distance: 543.129 m | RSSI: -94.6447 dBm | Packet Size: 16 bytes | Noise: 2.63416 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 92 | Distance: 786.997 m | RSSI: -103.809 dBm | Packet Size: 16 bytes | Noise: -0.557443 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 93 | Distance: 1180.7 m | RSSI: -107.982 dBm | Packet Size: 16 bytes | Noise: -2.2753 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 97 | Distance: 199.639 m | RSSI: -83.515 dBm | Packet Size: 16 bytes | Noise: -2.10712 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 98 | Distance: 516.46 m | RSSI: -111.077 dBm | Packet Size: 16 bytes | Noise: 0.211275 dBm | Tx power: 14 dBm
GW 0 [x=870.354, y=117.494, z=15] → ED 99 | Distance: 1496.19 m | RSSI: -117.154 dBm | Packet Size: 16 bytes | Noise: 0.381373 dBm | Tx power: 14 dBm
→ GW 0 Beacon PDR: 48/100 (48%)

GW 1 [x=5.40414, y=481.772, z=15] → ED 0 | Distance: 314.994 m | RSSI: -92.1023 dBm | Packet Size: 16 bytes | Noise: -2.49957 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 1 | Distance: 898.026 m | RSSI: -106.825 dBm | Packet Size: 16 bytes | Noise: -2.82065 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 2 | Distance: 302.516 m | RSSI: -87.1156 dBm | Packet Size: 16 bytes | Noise: -2.11669 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 8 | Distance: 346.91 m | RSSI: -93.2484 dBm | Packet Size: 16 bytes | Noise: -2.35341 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 10 | Distance: 1257.74 m | RSSI: -108.204 dBm | Packet Size: 16 bytes | Noise: -2.60825 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 11 | Distance: 1141.68 m | RSSI: -118.727 dBm | Packet Size: 16 bytes | Noise: 1.96718 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 13 | Distance: 854.646 m | RSSI: -101.249 dBm | Packet Size: 16 bytes | Noise: 0.388806 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 15 | Distance: 451.416 m | RSSI: -110.107 dBm | Packet Size: 16 bytes | Noise: -0.274283 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 17 | Distance: 622.957 m | RSSI: -96.1263 dBm | Packet Size: 16 bytes | Noise: -1.37635 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 19 | Distance: 1452.08 m | RSSI: -111.608 dBm | Packet Size: 16 bytes | Noise: 2.10171 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 21 | Distance: 440.738 m | RSSI: -106.935 dBm | Packet Size: 16 bytes | Noise: 0.530826 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 22 | Distance: 1203.39 m | RSSI: -111.922 dBm | Packet Size: 16 bytes | Noise: 0.557952 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 23 | Distance: 111.316 m | RSSI: -77.5221 dBm | Packet Size: 16 bytes | Noise: 1.95425 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 28 | Distance: 382.656 m | RSSI: -92.8714 dBm | Packet Size: 16 bytes | Noise: -2.19316 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 29 | Distance: 854.501 m | RSSI: -110.984 dBm | Packet Size: 16 bytes | Noise: 6.59871 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 30 | Distance: 335.76 m | RSSI: -90.3048 dBm | Packet Size: 16 bytes | Noise: 0.134047 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 31 | Distance: 806.133 m | RSSI: -104.206 dBm | Packet Size: 16 bytes | Noise: -0.117389 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 32 | Distance: 775.174 m | RSSI: -105.484 dBm | Packet Size: 16 bytes | Noise: -1.05452 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 35 | Distance: 630.165 m | RSSI: -113.505 dBm | Packet Size: 16 bytes | Noise: -1.75986 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 36 | Distance: 350.512 m | RSSI: -119.748 dBm | Packet Size: 16 bytes | Noise: 1.76968 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 37 | Distance: 218.736 m | RSSI: -98.7197 dBm | Packet Size: 16 bytes | Noise: 3.68355 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 39 | Distance: 471.588 m | RSSI: -108.676 dBm | Packet Size: 16 bytes | Noise: -3.36305 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 40 | Distance: 312.505 m | RSSI: -88.1535 dBm | Packet Size: 16 bytes | Noise: -2.67143 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 41 | Distance: 559.383 m | RSSI: -119.235 dBm | Packet Size: 16 bytes | Noise: 1.19474 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 42 | Distance: 1224.93 m | RSSI: -113.251 dBm | Packet Size: 16 bytes | Noise: -2.2908 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 43 | Distance: 520.978 m | RSSI: -92.2201 dBm | Packet Size: 16 bytes | Noise: 1.2728 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 46 | Distance: 483.1 m | RSSI: -117.73 dBm | Packet Size: 16 bytes | Noise: 1.85101 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 48 | Distance: 995.174 m | RSSI: -102.252 dBm | Packet Size: 16 bytes | Noise: 2.51216 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 49 | Distance: 1090.11 m | RSSI: -106.379 dBm | Packet Size: 16 bytes | Noise: 1.11488 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 53 | Distance: 827.281 m | RSSI: -102.65 dBm | Packet Size: 16 bytes | Noise: -0.449147 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 54 | Distance: 328.363 m | RSSI: -117.154 dBm | Packet Size: 16 bytes | Noise: -0.69058 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 55 | Distance: 593.135 m | RSSI: -116.466 dBm | Packet Size: 16 bytes | Noise: 1.80694 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 56 | Distance: 295.078 m | RSSI: -104.879 dBm | Packet Size: 16 bytes | Noise: 0.477236 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 58 | Distance: 1252.09 m | RSSI: -113.629 dBm | Packet Size: 16 bytes | Noise: -0.0301897 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 59 | Distance: 342.407 m | RSSI: -90.8385 dBm | Packet Size: 16 bytes | Noise: -0.274354 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 61 | Distance: 451.325 m | RSSI: -119.353 dBm | Packet Size: 16 bytes | Noise: 0.893683 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 65 | Distance: 824.764 m | RSSI: -102.741 dBm | Packet Size: 16 bytes | Noise: -1.40804 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 66 | Distance: 1150.96 m | RSSI: -106.915 dBm | Packet Size: 16 bytes | Noise: 1.31026 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 67 | Distance: 529.135 m | RSSI: -115.42 dBm | Packet Size: 16 bytes | Noise: 2.2505 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 68 | Distance: 1223.95 m | RSSI: -113.202 dBm | Packet Size: 16 bytes | Noise: -1.27975 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 69 | Distance: 750.001 m | RSSI: -118.94 dBm | Packet Size: 16 bytes | Noise: -0.701349 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 72 | Distance: 909.415 m | RSSI: -101.737 dBm | Packet Size: 16 bytes | Noise: 3.06724 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 74 | Distance: 544.924 m | RSSI: -113.338 dBm | Packet Size: 16 bytes | Noise: -2.45389 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 75 | Distance: 562.696 m | RSSI: -93.8519 dBm | Packet Size: 16 bytes | Noise: -0.427105 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 78 | Distance: 1231.22 m | RSSI: -109.574 dBm | Packet Size: 16 bytes | Noise: -2.50733 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 79 | Distance: 928.528 m | RSSI: -100.214 dBm | Packet Size: 16 bytes | Noise: 2.29925 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 80 | Distance: 1083.53 m | RSSI: -113.918 dBm | Packet Size: 16 bytes | Noise: -1.21982 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 85 | Distance: 640.931 m | RSSI: -97.9459 dBm | Packet Size: 16 bytes | Noise: 1.1755 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 86 | Distance: 691.957 m | RSSI: -99.4489 dBm | Packet Size: 16 bytes | Noise: 1.98545 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 88 | Distance: 305.749 m | RSSI: -106.515 dBm | Packet Size: 16 bytes | Noise: -1.7112 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 90 | Distance: 439.038 m | RSSI: -94.2739 dBm | Packet Size: 16 bytes | Noise: 0.838513 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 92 | Distance: 1337.4 m | RSSI: -111.682 dBm | Packet Size: 16 bytes | Noise: 0.599659 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 93 | Distance: 944.918 m | RSSI: -100.63 dBm | Packet Size: 16 bytes | Noise: 3.16163 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 94 | Distance: 504.9 m | RSSI: -117.955 dBm | Packet Size: 16 bytes | Noise: -1.49815 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 95 | Distance: 975.049 m | RSSI: -117.074 dBm | Packet Size: 16 bytes | Noise: 0.837957 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 97 | Distance: 872.25 m | RSSI: -105.701 dBm | Packet Size: 16 bytes | Noise: 0.078676 dBm | Tx power: 14 dBm
GW 1 [x=5.40414, y=481.772, z=15] → ED 99 | Distance: 1291.16 m | RSSI: -108.802 dBm | Packet Size: 16 bytes | Noise: -0.950882 dBm | Tx power: 14 dBm
→ GW 1 Beacon PDR: 57/100 (57%)

GW 2 [x=502.158, y=998.13, z=15] → ED 0 | Distance: 630.32 m | RSSI: -99.9071 dBm | Packet Size: 16 bytes | Noise: -1.09137 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 1 | Distance: 1552.47 m | RSSI: -114.014 dBm | Packet Size: 16 bytes | Noise: 0.762782 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 2 | Distance: 546.598 m | RSSI: -96.6389 dBm | Packet Size: 16 bytes | Noise: 0.17425 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 8 | Distance: 465.231 m | RSSI: -94.8398 dBm | Packet Size: 16 bytes | Noise: 0.592421 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 13 | Distance: 1323.98 m | RSSI: -112.133 dBm | Packet Size: 16 bytes | Noise: 0.450713 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 17 | Distance: 613.455 m | RSSI: -103.306 dBm | Packet Size: 16 bytes | Noise: -4.64686 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 22 | Distance: 1879.49 m | RSSI: -116.949 dBm | Packet Size: 16 bytes | Noise: -1.207 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 23 | Distance: 688.865 m | RSSI: -107.921 dBm | Packet Size: 16 bytes | Noise: 3.62777 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 28 | Distance: 510.499 m | RSSI: -93.9888 dBm | Packet Size: 16 bytes | Noise: -0.121286 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 30 | Distance: 989.565 m | RSSI: -107.671 dBm | Packet Size: 16 bytes | Noise: -0.637437 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 32 | Distance: 1473.21 m | RSSI: -113.787 dBm | Packet Size: 16 bytes | Noise: -2.27358 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 40 | Distance: 1026.01 m | RSSI: -104.383 dBm | Packet Size: 16 bytes | Noise: -0.641065 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 42 | Distance: 1649.69 m | RSSI: -111.593 dBm | Packet Size: 16 bytes | Noise: 2.01539 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 43 | Distance: 347.449 m | RSSI: -89.1066 dBm | Packet Size: 16 bytes | Noise: 0.163732 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 48 | Distance: 1502.91 m | RSSI: -114.039 dBm | Packet Size: 16 bytes | Noise: -0.158348 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 49 | Distance: 1086.66 m | RSSI: -109.338 dBm | Packet Size: 16 bytes | Noise: 0.0225937 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 53 | Distance: 1462.41 m | RSSI: -114.062 dBm | Packet Size: 16 bytes | Noise: 0.983167 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 58 | Distance: 1590.66 m | RSSI: -110.74 dBm | Packet Size: 16 bytes | Noise: 1.00103 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 59 | Distance: 931.895 m | RSSI: -114.22 dBm | Packet Size: 16 bytes | Noise: -1.79123 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 63 | Distance: 443.101 m | RSSI: -112.741 dBm | Packet Size: 16 bytes | Noise: 3.12908 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 65 | Distance: 1540.52 m | RSSI: -114.259 dBm | Packet Size: 16 bytes | Noise: -1.98338 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 66 | Distance: 1416.79 m | RSSI: -112.982 dBm | Packet Size: 16 bytes | Noise: -0.117349 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 67 | Distance: 234.88 m | RSSI: -111.916 dBm | Packet Size: 16 bytes | Noise: 2.18319 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 68 | Distance: 1653.4 m | RSSI: -112.48 dBm | Packet Size: 16 bytes | Noise: 0.642865 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 72 | Distance: 1598.59 m | RSSI: -110.298 dBm | Packet Size: 16 bytes | Noise: 2.6767 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 75 | Distance: 1202.62 m | RSSI: -106.846 dBm | Packet Size: 16 bytes | Noise: 1.27141 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 78 | Distance: 1477.74 m | RSSI: -112.594 dBm | Packet Size: 16 bytes | Noise: -1.2001 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 79 | Distance: 1643.71 m | RSSI: -113.284 dBm | Packet Size: 16 bytes | Noise: 0.0654884 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 80 | Distance: 1108.16 m | RSSI: -111.861 dBm | Packet Size: 16 bytes | Noise: -1.40916 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 82 | Distance: 181.015 m | RSSI: -98.0691 dBm | Packet Size: 16 bytes | Noise: 1.75026 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 84 | Distance: 218.058 m | RSSI: -109.646 dBm | Packet Size: 16 bytes | Noise: -0.73099 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 85 | Distance: 1211.05 m | RSSI: -107.343 dBm | Packet Size: 16 bytes | Noise: 2.84473 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 86 | Distance: 1216.03 m | RSSI: -109.817 dBm | Packet Size: 16 bytes | Noise: -1.18949 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 87 | Distance: 148.75 m | RSSI: -107.505 dBm | Packet Size: 16 bytes | Noise: 0.809103 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 90 | Distance: 827.118 m | RSSI: -97.72 dBm | Packet Size: 16 bytes | Noise: 3.05435 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 92 | Distance: 1664.89 m | RSSI: -118.96 dBm | Packet Size: 16 bytes | Noise: -1.1467 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 93 | Distance: 1592.61 m | RSSI: -111.13 dBm | Packet Size: 16 bytes | Noise: 2.87432 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 97 | Distance: 770.81 m | RSSI: -103.402 dBm | Packet Size: 16 bytes | Noise: -0.489638 dBm | Tx power: 14 dBm
GW 2 [x=502.158, y=998.13, z=15] → ED 99 | Distance: 1951.46 m | RSSI: -116.956 dBm | Packet Size: 16 bytes | Noise: -1.1045 dBm | Tx power: 14 dBm
→ GW 2 Beacon PDR: 39/100 (39%)

===== Beacon Round @ 960s =====
GW 0 [x=861.645, y=120.138, z=15] → ED 0 | Distance: 617.346 m | RSSI: -96.642 dBm | Packet Size: 16 bytes | Noise: 0.998405 dBm | Tx power: 14 dBm
GW 0 [x=861.645, y=120.138, z=15] → ED 1 | Distance: 1158.14 m | RSSI: -99.1125 dBm | Packet Size: 16 bytes | Noise: 1.65445 dBm | Tx power: 14 dBm
GW 0 [x=861.645, y=120.138, z=15] → ED 2 | Distance: 1087.24 m | RSSI: -107.291 dBm | Packet Size: 16 bytes | Noise: 0.936595 dBm | Tx power: 14 dBm
GW 0 [x=861.645, y=120.138, z=15] → ED 3 | Distance: 729.263 m | RSSI: -115.64 dBm | Packet Size: 16 bytes | Noise: -0.00963363 dBm | Tx power: 14 dBm
GW 0 [x=861.645, y=120.138, z=15] → ED 8 | Distance: 684.169 m | RSSI: -101.142 dBm | Packet Size: 16 bytes | Noise: -0.516291 dBm | Tx power: 14 dBm
